id,predict_0,predict_1,predict_2
7057,0.983927,0.0160164,5.61211e-05
6188,0.652722,0.347139,0.000138991
7159,0.978077,0.0217831,0.000139722
4465,0.917723,0.0820988,0.000177922
16439,0.733066,0.266775,0.000158793
7832,0.705336,0.294588,7.59157e-05
9047,0.820808,0.179078,0.000113784
10556,0.979153,0.0207148,0.000131735
3020,0.983927,0.0160164,5.61211e-05
13987,0.984958,0.0150172,2.43602e-05
15302,0.925823,0.073915,0.000261575
4121,0.911765,0.0880501,0.000184772
5678,0.807073,0.192713,0.00021316
11982,0.999676,0.000318877,4.75315e-06
14244,0.913555,0.0864158,2.93709e-05
13127,0.94208,0.0578585,6.12271e-05
1465,0.911765,0.0880501,0.000184772
17224,0.693555,0.306242,0.000202542
17425,0.917723,0.0820988,0.000177922
13440,0.957785,0.0421011,0.000114248
165,0.947961,0.0519629,7.64466e-05
11834,0.398733,0.571023,0.0302443
12874,0.817171,0.182537,0.000292525
5145,0.989757,0.0102029,3.97236e-05
11331,0.733066,0.266775,0.000158793
2033,0.777492,0.222388,0.000119896
16753,0.812605,0.187272,0.000123858
13761,0.693555,0.306242,0.000202542
5501,0.733066,0.266775,0.000158793
456,0.989757,0.0102029,3.97236e-05
10310,0.733066,0.266775,0.000158793
12706,0.989578,0.0103563,6.59907e-05
13448,0.983927,0.0160164,5.61211e-05
8726,0.820808,0.179078,0.000113784
17731,0.911765,0.0880501,0.000184772
13579,0.999657,0.000337977,5.34791e-06
10927,0.989757,0.0102029,3.97236e-05
16447,0.755416,0.244558,2.61549e-05
4011,0.647118,0.352751,0.000131211
3725,0.733066,0.266775,0.000158793
15647,0.733066,0.266775,0.000158793
935,0.976199,0.0236858,0.000115086
14204,0.983927,0.0160164,5.61211e-05
5719,0.997955,0.00203926,5.49733e-06
15630,0.911765,0.0880501,0.000184772
11577,0.911765,0.0880501,0.000184772
3038,0.733066,0.266775,0.000158793
5187,0.911765,0.0880501,0.000184772
12381,0.999065,0.000129042,0.000806207
14028,0.820808,0.179078,0.000113784
18315,0.733066,0.266775,0.000158793
8291,0.997527,0.00246598,7.02204e-06
17946,0.88839,0.111515,9.45452e-05
17221,0.820808,0.179078,0.000113784
4382,0.998793,0.000932591,0.000274823
11763,0.647118,0.352751,0.000131211
13917,0.911765,0.0880501,0.000184772
12243,0.820808,0.179078,0.000113784
15578,0.820808,0.179078,0.000113784
2563,0.125982,0.874015,2.94479e-06
6466,0.755416,0.244558,2.61549e-05
4505,0.999886,0.000113926,1.89929e-07
10834,0.776593,0.223265,0.00014186
1396,0.90913,0.0908398,3.05522e-05
2288,0.733066,0.266775,0.000158793
16606,0.88839,0.111515,9.45452e-05
3181,0.848441,0.151456,0.000102882
6141,0.81261,0.187273,0.000117749
2115,0.911765,0.0880501,0.000184772
3102,0.917723,0.0820988,0.000177922
7107,0.233566,0.76636,7.33394e-05
851,0.733066,0.266775,0.000158793
17201,0.98027,0.0196504,7.94418e-05
5870,0.97791,0.0219799,0.000110293
2462,0.885046,0.114868,8.5945e-05
12358,0.820808,0.179078,0.000113784
10509,0.917723,0.0820988,0.000177922
2750,0.996304,0.0036949,1.23575e-06
7226,0.917723,0.0820988,0.000177922
1313,0.911765,0.0880501,0.000184772
15967,0.042201,0.957798,9.51595e-07
12102,0.820808,0.179078,0.000113784
3872,0.911765,0.0880501,0.000184772
9805,0.917723,0.0820988,0.000177922
2276,0.463394,0.536443,0.000163281
2502,0.501137,0.477699,0.0211638
8327,0.88839,0.111515,9.45452e-05
4251,0.917723,0.0820988,0.000177922
6236,0.990672,0.00932632,1.71407e-06
11129,0.911765,0.0880501,0.000184772
18427,0.678498,0.321481,2.06062e-05
8289,0.985771,0.0140723,0.000156529
5513,0.917723,0.0820988,0.000177922
10536,0.911765,0.0880501,0.000184772
4110,0.812605,0.187272,0.000123858
5151,0.739269,0.260579,0.000152201
13633,0.911765,0.0880501,0.000184772
11944,0.24084,0.759156,4.35433e-06
13022,0.917723,0.0820988,0.000177922
8402,0.911765,0.0880501,0.000184772
2385,0.917723,0.0820988,0.000177922
10602,0.733066,0.266775,0.000158793
17746,0.976199,0.0236858,0.000115086
12704,0.976199,0.0236858,0.000115086
3321,0.733066,0.266775,0.000158793
6620,0.911765,0.0880501,0.000184772
4507,0.733066,0.266775,0.000158793
14840,0.911765,0.0880501,0.000184772
8898,0.817171,0.182537,0.000292525
3887,0.812533,0.187255,0.00021247
4320,0.755416,0.244558,2.61549e-05
9768,0.820808,0.179078,0.000113784
2154,0.920639,0.0793152,4.54283e-05
4495,0.90913,0.0908398,3.05522e-05
2586,0.911765,0.0880501,0.000184772
5142,0.917723,0.0820988,0.000177922
17012,0.90913,0.0908398,3.05522e-05
8411,0.226054,0.773932,1.41479e-05
6870,0.820808,0.179078,0.000113784
4448,0.776593,0.223265,0.00014186
3976,0.917723,0.0820988,0.000177922
10719,0.733066,0.266775,0.000158793
3901,0.998437,0.00156292,4.67546e-07
6394,0.776593,0.223265,0.00014186
18280,0.998653,0.00134333,3.65474e-06
13569,0.820808,0.179078,0.000113784
10777,0.848441,0.151456,0.000102882
13869,0.917723,0.0820988,0.000177922
4479,0.948363,0.0516135,2.34074e-05
1372,0.985754,0.0142434,2.383e-06
3947,0.289784,0.710156,5.92693e-05
15150,0.647118,0.352751,0.000131211
21,0.565753,0.434189,5.81028e-05
3005,0.820808,0.179078,0.000113784
17014,0.911765,0.0880501,0.000184772
282,0.911765,0.0880501,0.000184772
1721,0.812605,0.187272,0.000123858
14126,0.90913,0.0908398,3.05522e-05
4329,0.848441,0.151456,0.000102882
631,0.917723,0.0820988,0.000177922
3604,0.976199,0.0236858,0.000115086
15925,0.911765,0.0880501,0.000184772
16839,0.729544,0.263817,0.00663902
7037,0.917723,0.0820988,0.000177922
5736,0.647118,0.352751,0.000131211
7317,0.471046,0.528544,0.00041004
5485,0.820808,0.179078,0.000113784
4985,0.9952,0.0047968,2.91166e-06
13881,0.820808,0.179078,0.000113784
10186,0.903108,0.0968148,7.70267e-05
14050,0.820808,0.179078,0.000113784
17191,0.917723,0.0820988,0.000177922
16488,0.983927,0.0160164,5.61211e-05
4565,0.733066,0.266775,0.000158793
18034,0.817171,0.182537,0.000292525
10525,0.820808,0.179078,0.000113784
11888,0.695342,0.304382,0.000276227
15849,0.990672,0.00932632,1.71407e-06
7782,0.391426,0.607906,0.000667783
15234,0.992442,0.00755363,4.3406e-06
6356,0.930259,0.0696242,0.000116719
4948,0.820808,0.179078,0.000113784
10128,0.988057,0.0119296,1.33209e-05
3868,0.911765,0.0880501,0.000184772
3227,0.733066,0.266775,0.000158793
6252,0.917723,0.0820988,0.000177922
16437,0.820808,0.179078,0.000113784
1056,0.97791,0.0219799,0.000110293
14825,0.680344,0.319519,0.000137476
7937,0.984106,0.0155639,0.000329835
12793,0.863682,0.136274,4.33896e-05
16003,0.820808,0.179078,0.000113784
12246,0.812605,0.187272,0.000123858
15197,0.911765,0.0880501,0.000184772
15128,0.976199,0.0236858,0.000115086
14521,0.917723,0.0820988,0.000177922
11509,0.776593,0.223265,0.00014186
14650,0.791247,0.208633,0.000119496
11498,0.917723,0.0820988,0.000177922
4402,0.917723,0.0820988,0.000177922
14674,0.733066,0.266775,0.000158793
4696,0.995181,0.00481782,8.52742e-07
12142,0.820808,0.179078,0.000113784
10621,0.755416,0.244558,2.61549e-05
7276,0.999326,0.000666288,7.26297e-06
13961,0.820808,0.179078,0.000113784
2771,0.920639,0.0793152,4.54283e-05
4360,0.911765,0.0880501,0.000184772
5979,0.359943,0.640003,5.34143e-05
13776,0.999577,0.000421768,7.36691e-07
15358,0.820808,0.179078,0.000113784
6934,0.911765,0.0880501,0.000184772
3739,0.911765,0.0880501,0.000184772
4074,0.81261,0.187273,0.000117749
12807,0.917723,0.0820988,0.000177922
8516,0.983927,0.0160164,5.61211e-05
16361,0.997697,0.00229288,9.70549e-06
12937,0.90913,0.0908398,3.05522e-05
2063,0.590269,0.406486,0.00324478
7394,0.733066,0.266775,0.000158793
645,0.807073,0.192713,0.00021316
4892,0.976199,0.0236858,0.000115086
5639,0.971895,0.0280968,8.69328e-06
15579,0.589042,0.410714,0.00024447
1933,0.986321,0.0130986,0.0005805
13746,0.917723,0.0820988,0.000177922
13727,0.733066,0.266775,0.000158793
2324,0.911765,0.0880501,0.000184772
13768,0.776593,0.223265,0.00014186
17875,0.593271,0.40647,0.000258266
5597,0.917723,0.0820988,0.000177922
12134,0.476512,0.521042,0.00244592
16250,0.733066,0.266775,0.000158793
12946,0.552707,0.447227,6.62563e-05
15684,0.90913,0.0908398,3.05522e-05
16257,0.863682,0.136274,4.33896e-05
2973,0.565753,0.434189,5.81028e-05
8940,0.680344,0.319519,0.000137476
318,0.733066,0.266775,0.000158793
18456,0.90913,0.0908398,3.05522e-05
1891,0.983927,0.0160164,5.61211e-05
6097,0.885046,0.114868,8.5945e-05
11987,0.820808,0.179078,0.000113784
11417,0.733066,0.266775,0.000158793
16617,0.848441,0.151456,0.000102882
5549,0.465309,0.534528,0.000162698
3247,0.226054,0.773932,1.41479e-05
6291,0.733066,0.266775,0.000158793
16493,0.959314,0.0406264,5.98508e-05
7623,0.53965,0.459195,0.00115408
16020,0.911765,0.0880501,0.000184772
9260,0.69033,0.309572,9.74543e-05
5799,0.820808,0.179078,0.000113784
3714,0.289784,0.710156,5.92693e-05
11531,0.820808,0.179078,0.000113784
2985,0.755416,0.244558,2.61549e-05
3550,0.917723,0.0820988,0.000177922
1362,0.294004,0.705975,2.11688e-05
9057,0.999555,0.000444215,7.5601e-07
6144,0.820808,0.179078,0.000113784
7398,0.81261,0.187273,0.000117749
12470,0.647118,0.352751,0.000131211
5170,0.372749,0.62702,0.000230795
15075,0.820808,0.179078,0.000113784
12849,0.998857,0.00097891,0.000164603
4015,0.998437,0.00156292,4.67546e-07
824,0.820808,0.179078,0.000113784
11904,0.702564,0.297294,0.000141966
16239,0.820808,0.179078,0.000113784
11511,0.828163,0.171729,0.000107975
2048,0.000477417,0.999522,7.33675e-07
15740,0.820808,0.179078,0.000113784
17225,0.294004,0.705975,2.11688e-05
6048,0.957902,0.0420453,5.28205e-05
17734,0.733066,0.266775,0.000158793
4128,0.456438,0.543271,0.000290899
7647,0.999192,0.000805818,2.43598e-06
4958,0.911765,0.0880501,0.000184772
8279,0.911765,0.0880501,0.000184772
6387,0.957902,0.0420453,5.28205e-05
11343,0.702564,0.297294,0.000141966
9662,0.733066,0.266775,0.000158793
12603,0.99997,2.83103e-05,1.41366e-06
12278,0.911765,0.0880501,0.000184772
12589,0.903108,0.0968148,7.70267e-05
15101,0.999001,0.000998336,9.6718e-07
5127,0.989757,0.0102029,3.97236e-05
13599,0.820808,0.179078,0.000113784
2555,0.982142,0.0173281,0.000529404
17568,0.911765,0.0880501,0.000184772
11522,0.45207,0.54791,2.00674e-05
14332,0.529347,0.470215,0.000437883
17652,0.820808,0.179078,0.000113784
4113,0.911765,0.0880501,0.000184772
2754,0.820808,0.179078,0.000113784
7938,0.99546,0.00453462,5.64663e-06
14623,0.630599,0.369157,0.000244153
8580,0.332745,0.667195,5.9531e-05
9013,0.911765,0.0880501,0.000184772
15444,0.94208,0.0578585,6.12271e-05
15402,0.88839,0.111515,9.45452e-05
7052,0.817171,0.182537,0.000292525
8636,0.733066,0.266775,0.000158793
4406,0.776593,0.223265,0.00014186
8235,0.0947708,0.90519,3.90247e-05
14621,0.733066,0.266775,0.000158793
5883,0.733066,0.266775,0.000158793
6949,0.630599,0.369157,0.000244153
9088,0.917723,0.0820988,0.000177922
4554,0.820808,0.179078,0.000113784
7862,0.787021,0.212859,0.000120658
4235,0.90913,0.0908398,3.05522e-05
4900,0.0371233,0.962721,0.000155506
15121,0.652722,0.347139,0.000138991
12121,0.812533,0.187255,0.00021247
6642,0.693562,0.306245,0.000192553
15670,0.989167,0.0108275,5.46736e-06
16790,0.924157,0.0754212,0.000422225
6156,0.999907,9.25144e-05,1.33678e-07
16971,0.788103,0.211742,0.000155225
17354,0.768562,0.231301,0.000136527
3583,0.885046,0.114868,8.5945e-05
2329,0.647118,0.352751,0.000131211
4260,0.820808,0.179078,0.000113784
7652,0.911765,0.0880501,0.000184772
17002,0.911765,0.0880501,0.000184772
5590,0.647118,0.352751,0.000131211
14192,0.820808,0.179078,0.000113784
3591,0.999759,0.00023541,5.08253e-06
10606,0.776593,0.223265,0.00014186
10270,0.995181,0.00481782,8.10676e-07
9014,0.733066,0.266775,0.000158793
2076,0.917723,0.0820988,0.000177922
15231,0.90913,0.0908398,3.05522e-05
12561,0.820808,0.179078,0.000113784
1944,0.917723,0.0820988,0.000177922
13608,0.705336,0.294588,7.59157e-05
2664,0.990672,0.00932632,1.62952e-06
12172,0.90913,0.0908398,3.05522e-05
3676,0.90913,0.0908398,3.05522e-05
15569,0.25509,0.744425,0.000485111
211,0.917723,0.0820988,0.000177922
9678,0.820808,0.179078,0.000113784
7374,0.733066,0.266775,0.000158793
13784,0.911765,0.0880501,0.000184772
6257,0.911765,0.0880501,0.000184772
15668,0.911765,0.0880501,0.000184772
13927,0.778805,0.221026,0.00016866
6850,0.791247,0.208633,0.000119496
6142,0.989757,0.0102029,3.97236e-05
440,0.90913,0.0908398,3.05522e-05
6535,0.90913,0.0908398,3.05522e-05
6666,0.917723,0.0820988,0.000177922
4540,0.983927,0.0160164,5.61211e-05
10896,0.911765,0.0880501,0.000184772
17543,0.911765,0.0880501,0.000184772
13173,0.792553,0.207366,8.04771e-05
9190,0.917723,0.0820988,0.000177922
4488,0.930069,0.0698847,4.67579e-05
2244,0.776593,0.223265,0.00014186
15842,0.820808,0.179078,0.000113784
10819,0.678679,0.320992,0.000329663
10001,0.784343,0.209484,0.00617294
5942,0.820808,0.179078,0.000113784
2778,0.693562,0.306245,0.000192553
2107,0.506944,0.492933,0.00012336
11559,0.917723,0.0820988,0.000177922
18040,0.205483,0.7796,0.0149171
85,0.911765,0.0880501,0.000184772
2203,0.983927,0.0160164,5.61211e-05
17589,0.820808,0.179078,0.000113784
10166,0.90913,0.0908398,3.05522e-05
10890,0.820808,0.179078,0.000113784
3873,0.776593,0.223265,0.00014186
3276,0.90913,0.0908398,3.05522e-05
5528,0.820808,0.179078,0.000113784
12600,0.992106,0.00788515,8.8861e-06
9810,0.90913,0.0908398,3.05522e-05
14862,0.97791,0.0219799,0.000110293
8996,0.931171,0.0682883,0.00054068
5506,0.820808,0.179078,0.000113784
9186,0.776593,0.223265,0.00014186
7234,0.820808,0.179078,0.000113784
8170,0.820808,0.179078,0.000113784
6860,0.911765,0.0880501,0.000184772
7881,0.236432,0.763504,6.37217e-05
17985,0.289784,0.710156,5.92693e-05
13930,0.920639,0.0793152,4.54283e-05
15051,0.695342,0.304382,0.000276227
9860,0.911765,0.0880501,0.000184772
8702,0.911765,0.0880501,0.000184772
18321,0.90913,0.0908398,3.05522e-05
10622,0.768171,0.231562,0.000266813
14766,0.997534,0.00246578,6.98307e-07
1774,0.587171,0.412824,4.80951e-06
8510,0.733066,0.266775,0.000158793
1758,0.820808,0.179078,0.000113784
13140,0.917723,0.0820988,0.000177922
4478,0.733066,0.266775,0.000158793
941,0.763266,0.236576,0.000158172
15002,0.768562,0.231301,0.000136527
7667,0.911765,0.0880501,0.000184772
12263,0.917723,0.0820988,0.000177922
5518,0.768562,0.231301,0.000136527
6974,0.791247,0.208633,0.000119496
5612,0.750319,0.249663,1.78715e-05
14090,0.911765,0.0880501,0.000184772
10047,0.67784,0.321353,0.000806934
8988,0.820808,0.179078,0.000113784
7371,0.682534,0.317324,0.000142042
10078,0.441636,0.558111,0.000253494
11015,0.820808,0.179078,0.000113784
9995,0.90913,0.0908398,3.05522e-05
3986,0.88839,0.111515,9.45452e-05
4669,0.809462,0.190409,0.000129342
12901,0.976199,0.0236858,0.000115086
13871,0.999944,5.39833e-05,1.94263e-06
6693,0.917723,0.0820988,0.000177922
6919,0.618837,0.381062,0.000100734
16013,0.90913,0.0908398,3.05522e-05
17488,0.289784,0.710156,5.92693e-05
3357,0.999237,0.000755699,7.26232e-06
14602,0.131994,0.867784,0.000222111
11814,0.976199,0.0236858,0.000115086
5118,0.820808,0.179078,0.000113784
17808,0.764753,0.234712,0.000535295
7734,0.983927,0.0160164,5.61211e-05
11426,0.911765,0.0880501,0.000184772
7271,0.817171,0.182537,0.000292525
704,0.81261,0.187273,0.000117749
1610,0.989757,0.0102029,3.97236e-05
16431,0.97835,0.021517,0.000132624
18418,0.792792,0.206953,0.000255103
14376,0.776593,0.223265,0.00014186
2279,0.9359,0.0635806,0.000519883
12042,0.862093,0.137788,0.000118946
6767,0.506944,0.492933,0.00012336
15080,0.884544,0.115419,3.64422e-05
8906,0.2746,0.725168,0.000231643
18374,0.618837,0.381062,0.000100734
11440,0.992979,0.0070081,1.31355e-05
4520,0.917723,0.0820988,0.000177922
17509,0.461019,0.538952,2.88536e-05
305,0.930069,0.0698847,4.67579e-05
18103,0.733066,0.266775,0.000158793
1642,0.911765,0.0880501,0.000184772
8740,0.226054,0.773932,1.41479e-05
17680,0.820808,0.179078,0.000113784
5328,0.911765,0.0880501,0.000184772
17833,0.917723,0.0820988,0.000177922
11049,0.90913,0.0908398,3.05522e-05
15508,0.630599,0.369157,0.000244153
8818,0.733066,0.266775,0.000158793
18549,0.863682,0.136274,4.33896e-05
13132,0.99637,0.00361587,1.44895e-05
7167,0.943373,0.0566206,6.13147e-06
17903,0.911765,0.0880501,0.000184772
7465,0.289784,0.710156,5.92693e-05
4968,0.776593,0.223265,0.00014186
7507,0.131994,0.867784,0.000222111
4449,0.920639,0.0793152,4.54283e-05
194,0.812605,0.187272,0.000123858
16058,0.733066,0.266775,0.000158793
18445,0.90913,0.0908398,3.05522e-05
10492,0.911765,0.0880501,0.000184772
1968,0.90232,0.0923212,0.005359
18421,0.994446,0.00542511,0.000128424
353,0.995067,0.00469181,0.000241425
1581,0.957785,0.0421011,0.000114248
329,0.911765,0.0880501,0.000184772
8745,0.733066,0.266775,0.000158793
9355,0.81261,0.187273,0.000117749
14550,0.911765,0.0880501,0.000184772
5363,0.647118,0.352751,0.000131211
11184,0.917723,0.0820988,0.000177922
17886,0.883464,0.116411,0.000125001
16967,0.417991,0.582001,7.97315e-06
16141,0.755416,0.244558,2.61549e-05
11230,0.680811,0.319052,0.000136683
15699,0.131994,0.867784,0.000222111
11045,0.733066,0.266775,0.000158793
4127,0.995541,0.00444949,9.26662e-06
814,0.848441,0.151456,0.000102882
12000,0.917723,0.0820988,0.000177922
15073,0.733066,0.266775,0.000158793
12624,0.820808,0.179078,0.000113784
18450,0.90913,0.0908398,3.05522e-05
1049,0.589042,0.410714,0.00024447
18384,0.911765,0.0880501,0.000184772
11007,0.989757,0.0102029,3.97236e-05
233,0.251642,0.747428,0.000930234
12160,0.812605,0.187272,0.000123858
17732,0.812533,0.187255,0.00021247
5095,0.763266,0.236576,0.000158172
2517,0.97791,0.0219799,0.000110293
6131,0.96716,0.0328246,1.50538e-05
16005,0.957785,0.0421011,0.000114248
520,0.911765,0.0880501,0.000184772
793,0.88839,0.111515,9.45452e-05
15868,0.911765,0.0880501,0.000184772
15716,0.911765,0.0880501,0.000184772
2106,0.896916,0.10308,4.20956e-06
9911,0.911765,0.0880501,0.000184772
16744,0.911765,0.0880501,0.000184772
3843,0.979153,0.0207148,0.000131735
17282,0.924888,0.0750667,4.53704e-05
3909,0.978549,0.0214494,1.9139e-06
13180,0.81261,0.187273,0.000117749
4398,0.999326,0.000666288,7.26297e-06
13117,0.215633,0.784257,0.000110317
3703,0.812605,0.187272,0.000123858
3914,0.90913,0.0908398,3.05522e-05
2559,0.733066,0.266775,0.000158793
3254,0.777379,0.222509,0.000112644
6432,0.885046,0.114868,8.5945e-05
4945,0.820808,0.179078,0.000113784
126,0.733072,0.266777,0.000150961
12905,0.999532,0.000464166,3.57903e-06
13601,0.820808,0.179078,0.000113784
13394,0.820808,0.179078,0.000113784
3108,0.817171,0.182537,0.000292525
757,0.820808,0.179078,0.000113784
1345,0.756271,0.243471,0.000258098
15200,0.947961,0.0519629,7.64466e-05
17660,0.999829,0.000167249,3.64709e-06
13598,0.988548,0.0114095,4.26414e-05
11040,0.733066,0.266775,0.000158793
216,0.593271,0.40647,0.000258266
13312,0.332745,0.667195,5.9531e-05
8164,0.961286,0.0386722,4.2206e-05
8855,0.755416,0.244558,2.61549e-05
13715,0.911765,0.0880501,0.000184772
18483,0.791247,0.208633,0.000119496
7238,0.883464,0.116411,0.000125001
6568,0.983642,0.0161369,0.000221322
1608,0.911765,0.0880501,0.000184772
10243,0.99716,0.00282286,1.75849e-05
6997,0.552707,0.447227,6.62563e-05
4529,0.812533,0.187255,0.00021247
770,0.820808,0.179078,0.000113784
8571,0.911765,0.0880501,0.000184772
10260,0.88839,0.111515,9.45452e-05
9253,0.289784,0.710156,5.92693e-05
9934,0.733066,0.266775,0.000158793
8819,0.925823,0.0741488,2.78338e-05
10885,0.88839,0.111515,9.45452e-05
16765,0.820808,0.179078,0.000113784
17376,0.848441,0.151456,0.000102882
9533,0.88839,0.111515,9.45452e-05
10521,0.911765,0.0880501,0.000184772
15258,0.820808,0.179078,0.000113784
7171,0.820808,0.179078,0.000113784
7164,0.678498,0.321481,2.06062e-05
6804,0.778811,0.221028,0.000160342
2602,0.991641,0.00830342,5.52294e-05
15478,0.917723,0.0820988,0.000177922
535,0.755416,0.244558,2.61549e-05
6077,0.90913,0.0908398,3.05522e-05
18303,0.680344,0.319519,0.000137476
9118,0.172874,0.825984,0.00114224
18318,0.969747,0.0298512,0.00040218
6718,0.820808,0.179078,0.000113784
8311,0.964365,0.0356049,2.98294e-05
9828,0.97791,0.0219799,0.000110293
16454,0.733066,0.266775,0.000158793
14387,0.733066,0.266775,0.000158793
11275,0.930259,0.0696242,0.000116719
3881,0.99316,0.00679317,4.71539e-05
11783,0.979639,0.0201056,0.000255538
6953,0.733066,0.266775,0.000158793
11977,0.820808,0.179078,0.000113784
15813,0.64398,0.35586,0.000159528
754,0.820808,0.179078,0.000113784
5244,0.817171,0.182537,0.000292525
2108,0.125982,0.874015,2.94479e-06
2245,0.812605,0.187272,0.000123858
7152,0.911765,0.0880501,0.000184772
10566,0.981113,0.0188327,5.45289e-05
3614,0.822454,0.177438,0.00010865
4207,0.125982,0.874015,2.94479e-06
1294,0.755416,0.244558,2.61549e-05
9610,0.40974,0.59023,2.95444e-05
14504,0.733066,0.266775,0.000158793
3900,0.952723,0.0469304,0.000346529
15207,0.226054,0.773932,1.41479e-05
12130,0.96057,0.0393962,3.3401e-05
3194,0.917723,0.0820988,0.000177922
1361,0.885046,0.114868,8.5945e-05
11102,0.820808,0.179078,0.000113784
5431,0.917723,0.0820988,0.000177922
2160,0.99285,0.00714184,8.41906e-06
3124,0.911765,0.0880501,0.000184772
7314,0.983927,0.0160164,5.61211e-05
4387,0.812533,0.187255,0.00021247
18293,0.577144,0.422441,0.00041426
11747,0.999879,0.00011802,2.53697e-06
16372,0.618875,0.381052,7.36354e-05
712,0.90913,0.0908398,3.05522e-05
6905,0.820808,0.179078,0.000113784
8971,0.733066,0.266775,0.000158793
14710,0.97791,0.0219799,0.000110293
18529,0.733066,0.266775,0.000158793
11819,0.579481,0.420456,6.3262e-05
4317,0.81261,0.187273,0.000117749
18338,0.917723,0.0820988,0.000177922
3786,0.97791,0.0219799,0.000110293
10934,0.917723,0.0820988,0.000177922
18354,0.733066,0.266775,0.000158793
6853,0.935289,0.0641305,0.00058054
11337,0.911765,0.0880501,0.000184772
1755,0.733066,0.266775,0.000158793
3673,0.911765,0.0880501,0.000184772
11094,0.90913,0.0908398,3.05522e-05
14184,0.733066,0.266775,0.000158793
16997,0.997971,0.00201777,1.17354e-05
730,0.820808,0.179078,0.000113784
17328,0.812605,0.187272,0.000123858
1679,0.90913,0.0908398,3.05522e-05
13699,0.911765,0.0880501,0.000184772
13246,0.820808,0.179078,0.000113784
7702,0.116977,0.882342,0.000680985
17997,0.733066,0.266775,0.000158793
18074,0.791247,0.208633,0.000119496
9590,0.733066,0.266775,0.000158793
7958,0.733066,0.266775,0.000158793
12899,0.812605,0.187272,0.000123858
765,0.849032,0.150957,1.05053e-05
77,0.976199,0.0236858,0.000115086
10862,0.678667,0.320986,0.000346763
7215,0.733066,0.266775,0.000158793
12146,0.989009,0.0109226,6.86294e-05
2813,0.733066,0.266775,0.000158793
12268,0.424901,0.575034,6.51416e-05
12910,0.911765,0.0880501,0.000184772
10393,0.917723,0.0820988,0.000177922
2643,0.90913,0.0908398,3.05522e-05
17295,0.885046,0.114868,8.5945e-05
13720,0.820808,0.179078,0.000113784
3856,0.332745,0.667195,5.9531e-05
1550,0.349153,0.650838,9.0526e-06
8426,0.666434,0.333545,2.11563e-05
6451,0.81261,0.187273,0.000117749
11774,0.820808,0.179078,0.000113784
3879,0.917723,0.0820988,0.000177922
11513,0.820808,0.179078,0.000113784
18261,0.820808,0.179078,0.000113784
14652,0.976199,0.0236858,0.000115086
9478,0.618834,0.38106,0.000105961
7242,0.812533,0.187255,0.00021247
3094,0.817171,0.182537,0.000292525
396,0.911765,0.0880501,0.000184772
13459,0.88839,0.111515,9.45452e-05
16152,0.116977,0.882342,0.000680985
11072,0.733066,0.266775,0.000158793
11614,0.125982,0.874015,2.84079e-06
17387,0.989757,0.0102029,3.97236e-05
8404,0.911765,0.0880501,0.000184772
5027,0.920639,0.0793152,4.54283e-05
14982,0.932425,0.0670789,0.000495876
6550,0.917723,0.0820988,0.000177922
13747,0.999547,0.000247311,0.000205927
9829,0.945192,0.0547286,7.96751e-05
4389,0.848441,0.151456,0.000102882
7604,0.0784972,0.921376,0.000127113
10219,0.820808,0.179078,0.000113784
9724,0.733066,0.266775,0.000158793
1885,0.999509,0.000490797,7.38678e-07
8491,0.812605,0.187272,0.000123858
1169,0.968943,0.031051,5.89712e-06
15282,0.148916,0.849909,0.00117533
12167,0.999883,0.00011664,6.11326e-07
6226,0.88839,0.111515,9.45452e-05
15278,0.995541,0.00444949,9.26662e-06
14161,0.969652,0.0302419,0.000105967
8660,0.733066,0.266775,0.000158793
7645,0.820808,0.179078,0.000113784
13824,0.917723,0.0820988,0.000177922
10778,0.983642,0.0161369,0.000221322
11921,0.820808,0.179078,0.000113784
12629,0.848441,0.151456,0.000102882
14149,0.791247,0.208633,0.000119496
15427,0.911765,0.0880501,0.000184772
6320,0.928139,0.0718347,2.61019e-05
12273,0.820808,0.179078,0.000113784
2916,0.911765,0.0880501,0.000184772
15873,0.885046,0.114868,8.5945e-05
14624,0.695342,0.304382,0.000276227
1733,0.733066,0.266775,0.000158793
2438,0.776593,0.223265,0.00014186
10922,0.903108,0.0968148,7.70267e-05
7471,0.820808,0.179078,0.000113784
2428,0.911765,0.0880501,0.000184772
12312,0.90913,0.0908398,3.05522e-05
5743,0.820808,0.179078,0.000113784
4820,0.678667,0.320986,0.000346763
16937,0.820808,0.179078,0.000113784
6864,0.820808,0.179078,0.000113784
11141,0.820808,0.179078,0.000113784
10589,0.911765,0.0880501,0.000184772
18278,0.647118,0.352751,0.000131211
36,0.733066,0.266775,0.000158793
3563,0.913555,0.0864158,2.93709e-05
11643,0.917723,0.0820988,0.000177922
14910,0.817171,0.182537,0.000292525
2133,0.983927,0.0160164,5.61211e-05
12925,0.917723,0.0820988,0.000177922
17998,0.460814,0.53898,0.000205646
15667,0.999798,0.000198856,3.60378e-06
11592,0.90913,0.0908398,3.05522e-05
17557,0.911765,0.0880501,0.000184772
463,0.733066,0.266775,0.000158793
9491,0.742449,0.25747,8.09932e-05
16193,0.88839,0.111515,9.45452e-05
5450,0.917723,0.0820988,0.000177922
1153,0.911765,0.0880501,0.000184772
8441,0.733066,0.266775,0.000158793
16326,0.733066,0.266775,0.000158793
16317,0.917723,0.0820988,0.000177922
